Company_ID,Company,Physical_Address,Physical_City,Physical_State,Physical_Zip,Physical_County,Mailing_Address,Mailing_City,Mailing_State,Mailing_Zip,Phone,Alternate_Phone,Toll_Free,Fax,Website,Email,Employees_on_Site,Annual_Sales,Year_Established,Area_of_Distribution,Ownership,Imports,Woman_Owned,Minority_Owned,Business_Description
296988,"Thermo Fisher Scientific, Inc.","101 Billerica Ave., Bldg. 4",North Billerica,MA,01862,Middlesex,101 Billerica Ave Bldg 4,North Billerica,MA,01862-1271,978-250-7000,,800-346-6390,978-250-7091,www.thermofisher.com,info@thermoscientific.com,30,,1968,International,Public Corporation,Y,N,N,Analytical chemical detectors
311463,"Thermo Fisher Scientific, Inc.",22 Alpha Rd.,Chelmsford,MA,01824,Middlesex,PO Box 71449,Beverly,MA,1915,978-232-6000,,800-225-1480,978-232-6236,www.thermo.com/water,info@thermofisher.com,100,,1975,National,Public Corporation,N,N,N,"Electrical scientific products, including ph meters & electrolytes"
311935,"Thermo Fisher Scientific, Inc.",26 Parkridge Rd.,Ward Hill,MA,01835,Essex,26 Parkridge Rd,Ward Hill,MA,01835-8514,978-521-6300,,800-343-0660,978-521-6350,www.alfa.com,info@alfa.com,75,$10Mil-$25Mil,1982,Local,Public Corporation,N,N,N,"Corporate headquarters & industrial organic & inorganic research chemicals, metals & materials"
314573,"Thermo Fisher Scientific, Inc.",27 Forge Pkwy.,Franklin,MA,02038,Norfolk,27 Forge Pkwy,Franklin,MA,02038-3135,508-520-0430,,866-282-0430,508-520-2800,www.thermoscientific.com,info@thermoscientific.com,350,$50Mil-$100Mil (est),1926,International,Public Corporation,Y,N,N,Air monitoring systems & air measuring instruments
315938,"Thermo Fisher Scientific, Inc.",81 Wyman St.,Waltham,MA,02451,Middlesex,PO Box 9046,Waltham,MA,2451,781-622-1000,,,781-622-1207,www.thermofisher.com,karen.kirkwood@thermofisher.com,300,$12Bil,1956,International,Public Corporation,N,N,N,Corporate headquarters; medical & industrial analytical instrumentation
313533,"Thermo Scientific Portable Analytical Instruments, Inc.",2 Radcliff Rd.,Tewksbury,MA,01876,Middlesex,2 Radcliff Rd,Tewksbury,MA,01876-1182,978-670-7460,978-657-5555,800-875-1578,978-670-7430,www.niton.com/en,niton@thermofisher.com,500,,1987,International,Public Corporation,N,N,N,"X-ray fluorescence test equipment for analysis in metals, mining & regulatory compliance"
295475,ThermoCermet,4 Lomar Pk.,Pepperell,MA,01463,Middlesex,4 Lomar Park,Pepperell,MA,01463-1416,978-784-7000,,,978-784-7012,www.thermocermet.com,sales@thermocermet.com,20,$1Mil,2009,National,Private Corporation,N,N,N,"Thermal spray coatings for the process, electronics & civil industries & the military"
295746,Thermo-Craft Engineering Corp.,701 Western Ave.,Lynn,MA,01905,Essex,701 Western Ave,Lynn,MA,01905-2226,781-599-4023,,,781-599-7080,www.thermocraftengineering.com,tce@tiac.net,50,$6Mil-$10Mil,1969,International,Sole Ownership,N,N,N,"Sheet metal fabrication & precision machining job shop, including welding, brazing & engineering design services"
315782,Thermo-Fab Corp.,76 Walker Rd.,Shirley,MA,01464,Middlesex,76 Walker Rd,Shirley,MA,01464-2900,978-425-2311,,,978-425-2305,www.thermofab.com,thomasking@thermofab.com,30,"$500,000-$1Mil",1976,National,Private Corporation,N,N,N,Vacuum-forming acrylic products
295737,Thermoplastics Engineering Corp.,11 Spruce St.,Leominster,MA,01453,Worcester,11 Spruce St,Leominster,MA,01453-3211,978-537-8135,,800-241-4311,978-537-5484,www.thermoplasticseng.com,sales@thermoplasticseng.com,20,$1Mil-$5Mil,1986,International,Private Corporation,N,N,N,Precision machining job shop
296346,Thomson National Press Co.,115 Dean Ave.,Franklin,MA,02038,Norfolk,115 Dean Ave,Franklin,MA,02038-1711,508-528-2000,,,508-528-6869,www.thethomsongroup.com,thomson@thethomsongroup.com,25,,1987,Local,Private Corporation,N,N,N,Hot stamping presses
315605,Thoratec Corp.,23 4th Ave.,Burlington,MA,01803,Middlesex,23 4th Ave,Burlington,MA,01803-3303,781-272-0139,,800-528-2577,781-852-8390,www.thoratec.com,customer.service@thoratec.com,75,,1989,International,Public Corporation,N,N,N,Heart pumps
314563,Thorndike Corp.,680 N. Bedford St.,East Bridgewater,MA,02333,Plymouth,680 N Bedford St,East Bridgewater,MA,02333-1126,508-378-9797,,800-590-3367,508-378-1529,www.thorndikecorp.com,jim@thorndikecorp.com,20,,1946,International,Sole Ownership,Y,N,N,Machined microwave materials & components
293596,Three Dimensional Chemical,1 Southside Rd.,Danvers,MA,01923,Essex,3 Austin Ln,Byfield,MA,01922-1600,800-785-8595,,,978-750-4391,www.threedimensionalink.com,,34,,1977,International,Private Corporation,Y,N,N,Printing ink
314178,Tichon Seafood Corp.,7 Conway St.,New Bedford,MA,02740,Bristol,7 Conway St,New Bedford,MA,02740-7287,508-999-5607,,,508-990-8271,www.tichonseafood.com,tichon@verizon.com,40,,1943,Local,Private Corporation,N,N,N,Fresh & frozen fish processing
299633,TigerPress / Shafiis' Inc.,50 Industrial Dr.,East Longmeadow,MA,01028,Hampden,PO Box 215,East Longmeadow,MA,01028-0215,413-224-2100,,888-615-2679,413-224-2150,www.tigerpress.com,jennifer@tigerpress.com,45,$4Mil-$10Mil,1985,National,Private Corporation,N,Y,N,Corporate headquarters & sustainable sheet-fed offset & sheet-fed folding carton printing & digital printing
1786408,Tilera Corp.,"1900 W. Park Dr., Ste. 290",Westborough,MA,01581,Worcester,1900 W Park Dr Ste 290,Westborough,MA,01581-3943,508-616-9300,,,508-616-9306,www.tilera.com,kosta@ezchip.com,30,$10Mil-$25Mil (est),,International,Private Corporation,,N,N,Computers
471407,"Tim's Fabricators, Inc.",87 Putnam St.,Fitchburg,MA,01420,Worcester,87 Putnam St,Fitchburg,MA,01420-8016,978-345-0599,,,978-348-1635,www.timsfab.com,info@timsfab.com,25,$4Mil-$5Mil,1995,Regional,,N,N,N,Metal & steel fabrication
1702541,"Ti-Sales, Inc.",36 Hudson Rd.,Sudbury,MA,01776,Middlesex,36 Hudson Rd,Sudbury,MA,01776-2039,978-443-2002,,800-225-4616,978-443-7600,www.tisales.com,soar@tisales.com,20,$10Mil-$25Mil,1961,Regional,Private Corporation,N,N,N,"Distributor of water & wastewater equipment, including water meters, ball valves, remote reading systems & couplings"
310558,"Titeflex Commercial, Inc.",603 Hendee St.,Springfield,MA,01104,Hampden,603 Hendee St,Springfield,MA,01104-3003,413-739-5631,413-781-0008,800-765-2525,413-788-7593,www.titeflex.com,rgreen@titeflex.com,140,$25Mil-$100Mil,1916,International,Public Corporation,N,N,N,"Divisional headquarters & flexible stainless steel & fluoropolymer hose for gas lines, aerospace & automotive applications"
314570,"Titus Engraving & Stone Setting, Inc.","44 Washington St., Route 1",Plainville,MA,02762,Norfolk,PO Box 236,Plainville,MA,2762,508-695-0220,,,508-695-0154,www.titusengraving.com,info@titusengraving.com,32,,1980,Regional,Private Corporation,N,N,N,"Diamond cutting & polishing, stone settings, hand, computerized & laser engraving, pantographing & contract services"
1701829,"Tivoli Audio, LLC","70 Fargo St., Ste. 901",Boston,MA,02210,Suffolk,70 Fargo St Ste 901,Boston,MA,02210-2127,617-345-0066,,866-848-6544,617-428-0088,www.tivoliaudio.com,mail@tivoliaudio.com,25,,2003,International,Limited Liability Company,Y,N,N,"Company headquarters; home speaker systems, table radios, component systems & cable (mfg. subcontracted)"
1879588,"Tmed Holdings, Inc.",100 Corporate Park Dr.,Pembroke,MA,02359,Plymouth,100 Corporate Park Dr,Pembroke,MA,02359-4964,781-829-9813,,877-942-4275,781-829-9836,www.charmmedicalsupply.com,support@charmmedicalsupply.com,32,,2003,Local,Private Corporation,,N,N,"Distributor of medical supplies, including surgical products"
301437,"Todrin Industries, Inc.",305 Kenneth Welch Dr.,Lakeville,MA,02347,Plymouth,305 Kenneth Welch Dr,Lakeville,MA,02347-1373,508-946-3600,,,508-946-8525,www.todrin.net,getitcut@todrin.net,30,$4Mil-$8Mil,1992,International,Private Corporation,N,N,N,"Sheet metal fabrication, CNC machining & welding job shop, including laser cutting, CNC punching, bending & assembly"
309426,"Tog Mfg. Co., Inc.",1454 S. State St.,North Adams,MA,01247,Berkshire,1454 S State St,North Adams,MA,01247-3911,413-664-6711,,,413-663-5753,www.togmanufacturing.com,,45,$1Mil-$2.5Mil,1987,Regional,,Y,N,N,General machining job shop
471914,Tokyo Electron NEXX Systems,"900 Middlesex Tpke., Bldg. 6",Billerica,MA,01821,Middlesex,900 Middlesex Tpke Bldg 6,Billerica,MA,01821-3929,978-932-2000,,,978-932-2099,www.tel.com,sales@tel.com,140,,2001,International,Private Corporation,N,N,N,Semiconductor production equipment
438804,"Toll Road Body & Equipment, Inc.",841 N. Bedford St.,East Bridgewater,MA,02333,Plymouth,841 N Bedford St,East Bridgewater,MA,02333-1127,508-378-3931,,,508-378-3366,www.tollroad.us,sales@tollroad.us,20,"under $500,000",1994,Local,Private Corporation,N,N,N,Dumptruck bodies
1703218,"Tom Irwin, Inc.",11 A St.,Burlington,MA,01803,Middlesex,11 A St,Burlington,MA,01803-3404,781-273-0143,,800-582-5959,781-273-4804,tomirwin.com,admin@tomirwin.com,20,,1960,Regional,Private Corporation,N,N,N,Distributor of turf grass for golf courses & sporting fields
3658216,"Tomra Mass, LLC",260 Kenneth Welch Dr.,Lakeville,MA,02347,Plymouth,969 Shawmut Ave,New Bedford,MA,02746-1365,508-946-8184,,888-795-0809,508-946-8154,www.tomra.com,media@tomrana.com,35,$1Mil-$2.5Mil,1972,Regional,Private Corporation,N,N,N,"Wholesaler of recycled aluminum, plastics & cans"
381517,"Toner Plastics, Inc.",35 Industrial Dr.,East Longmeadow,MA,01028,Hampden,35 Industrial Dr,East Longmeadow,MA,01028-3162,413-525-2369,,800-723-1792,413-525-2497,www.toner-plastics.com,sales@tonerplastics.com,30,$5Mil,1989,International,Sole Ownership,N,N,N,"Plastic products, components & extrusions for the craft, toy & gift industries, including 3D printing"
305620,Tony's Fence Co.,1558 River St.,Hyde Park,MA,02136,Suffolk,1558 River St,Hyde Park,MA,02136-1634,617-364-6627,,,617-364-0833,www.tonysfence.com,sales@tonysfence.com,20,"under $500,000",1987,Local,Private Corporation,N,N,N,"Wooden, chain-link, wrought-iron & plastic fences"
311539,"Tool Technology, Inc.","3 Ajootian Way, Riverview Industrial Pk",Middleton,MA,01949,Essex,"3 Ajootian Way, Riverview Industrial Pk",Middleton,MA,1949,978-777-5006,,,978-750-8266,www.tooltechinc.com,webmaster@tooltechinc.com,22,$1Mil-$2.5Mil,1972,Regional,,N,N,N,General machining job shop
314590,"Tooling Research, Inc.",81 Diamond St.,Walpole,MA,02081,Norfolk,81 Diamond St,Walpole,MA,02081-3495,508-668-1950,,,508-668-5203,www.tooling-research.com,info@tooling-research.com,20,,1983,National,Private Corporation,N,N,N,CNC machining job shop
1832335,Toolmex Corp.,1075 Worcester St.,Natick,MA,01760,Middlesex,1075 Worcester St,Natick,MA,01760-1510,508-653-8897,,800-992-4766,508-647-1079,www.toolmex.com,sales@toolmex.com,65,,1973,International,Private Corporation,,N,N,"Corporate headquarters & wholesaler of tooling, electric motors & medium & heavy-duty manual & CNC long bed lathes"
1879610,"Top Line Granite Design, Inc.","3 Middlesex Rd., Unit 3",Tyngsboro,MA,01879,Middlesex,3 Middlesex Rd Unit 3,Tyngsboro,MA,01879-2019,978-251-2223,,,978-251-8007,www.toplinegranitedesign.com,lucianaoliveira@toplinegranitedesign.com,40,,2004,National,Private Corporation,,N,N,Granite & marble countertops
3711475,"Topokine Therapeutics, Inc.",241 Nahanton St.,Newton,MA,02459,Middlesex,241 Nahanton St,Newton,MA,02459-2909,617-388-2132,,,,www.topokine.com,info@topokine.com,20,,2010,International,Private Corporation,,N,N,Skin care creams for dermatology & medical aesthetics in Phase II clinical trials
3658478,"Torrice Co., Inc., S. G.",80 Industrial Way Ste. 8,Wilmington,MA,01887,Middlesex,80 Industrial Way Ste 8,Wilmington,MA,01887-4614,978-657-7779,,800-888-8359,978-657-4044,www.sgtorrice.com,,51,,1960,Local,Private Corporation,N,N,N,"Distributor of HVAC equipment, including boilers, thermostats & hydronic systems"
381179,"Torromeo Trucking Co., Inc.",33 Old Ferry Rd.,Methuen,MA,01844,Essex,PO Box 2308,Methuen,MA,01844-1093,978-686-5634,,800-235-8649,978-685-6721,www.torromeo.com,torromeoinc@aol.com,60,,1960,Local,Private Corporation,N,N,N,Crushed stone & ready-mixed concrete
1883559,"Touch, Inc.",27 Spring St.,Waltham,MA,02451,Middlesex,27 Spring St,Waltham,MA,02451-4431,781-894-8133,,,781-894-7821,www.the-touch.com,info@the-touch.com,30,,1978,Regional,Private Corporation,N,N,N,Precious metal & costume jewelry
3675232,Towers Motor Parts Corp.,80 Church St.,Lowell,MA,01852,Middlesex,PO Box 327,Nashua,NH,03061-0327,978-458-4511,,,978-937-9958,www.towersmotorparts.com,internet@towersmotorparts.com,25,$1Mil-$2.5Mil,1922,Local,Private Corporation,N,N,N,Wholesaler of automotive parts & painting supplies
3724372,"Toy State Industrial, Ltd.",110 Kerry Pl.,Norwood,MA,02062,Norfolk,110 Kerry Pl,Norwood,MA,02062-4764,781-349-1000,,,781-349-1001,www.toystate.com,,30,$2.5Mil-$5Mil (est),,International,Private Corporation,,N,N,Company headquarters; licensed remote control toy vehicles with lights & sound (mfg. done in Hong Kong)
3679326,"TraceLink, Inc.",400 Riverpark Dr.,North Reading,MA,01864,Middlesex,400 Riverpark Dr,North Reading,MA,01864-2638,781-569-5600,,,781-569-5599,www.tracelinkinc.com,marketing@tracelinkinc.com,100,,2009,International,Private Corporation,N,N,N,Cloud-based network software development for supply chain collaboration & product traceability
1669357,"Tracer Technologies, Inc.",20 Assembly Square Dr.,Somerville,MA,02145,Middlesex,20 Assembly Square Dr,Somerville,MA,02145-1307,617-776-6410,,,617-776-6425,www.tracer-eco.com,webmaster@tracer-eco.com,105,,1976,International,Private Corporation,,N,N,Lithium batteries
521816,"Traditional Breads, Inc.",161 Pleasant St.,Lynn,MA,01901,Essex,161 Pleasant St,Lynn,MA,01901-1513,781-598-4451,,,781-598-4463,www.traditionalbreads.com,info@traditionalbreads.com,50,,1999,National,Private Corporation,N,N,N,"Rye, wheat & whole-grain bread"
1831131,Trane Co.,181 Ballardvale St.,Wilmington,MA,01887,Middlesex,181 Ballardvale St,Wilmington,MA,01887-1098,978-737-3900,,,978-737-3800,www.trane.com,info@trane.com,100,,1907,Regional,Public Corporation,N,N,N,"Cooling systems, chillers & compressors for commercial & institutional environments"
314158,Trans Form Plastics Corp.,45 Prince St.,Danvers,MA,01923,Essex,45 Prince St,Danvers,MA,01923-1437,978-777-1440,,,978-774-5430,www.transformplastics.com,sales@transformplastics.com,25,"$500,000-$1Mil",1976,National,Private Corporation,N,N,N,Vacuum & pressure formed plastic products
521961,"Trans-Mate, Inc.",13 Sterling Rd.,North Billerica,MA,01862,Middlesex,13 Sterling Rd,North Billerica,MA,01862-2518,978-667-0100,,800-867-9274,978-667-1819,www.trans-mate.com,info@trans-mate.com,30,$10Mil-$25Mil,1979,International,Private Corporation,N,N,N,Car wash & automotive detailing products
301087,"Travel Leather Co., Inc.",39 Wallis St.,Peabody,MA,01960,Essex,PO Box 747,Peabody,MA,01960-7747,978-531-5254,,,978-532-8906,,tlcstaff@travel-leather.com,50,,1962,,,Y,N,N,Leather tanning
296660,"Trelleborg Offshore Boston, Inc.",24 Teed Dr.,Randolph,MA,02368,Norfolk,24 Teed Dr,Randolph,MA,02368-4202,774-719-1400,,,774-719-1410,www.trelleborg.com/offshore/boston,tec.sales@trelleborg.com,45,,1948,International,Private Corporation,N,N,N,"Deep sea buoyancy, defense products, hollow glass microspheres, tooling board, syntactic foam & thermoforming material"
311098,Trelleborg Sealing Solutions Life Sciences,10-B Forbes Rd.,Northborough,MA,01532,Worcester,10B Forbes Rd,Northborough,MA,01532-2501,508-691-3034,,800-634-2000,508-691-3088,www.trelleborg.com,tssusa@trelleborg.com,175,$100Mil-$250Mil (est),1984,National,Public Corporation,N,N,N,"Silicone tubing, extrusion & LIM"
522593,"Trelleborg Wheel Systems America, Inc.","107 Audubon Rd., Bldg. 2, Ste. 205",Wakefield,MA,01880,Middlesex,107 Audubon Rd Ste 205,Wakefield,MA,01880-1245,877-648-1949,781-914-3410,,781-322-2147,www.trelleborg.com/wheelsystems,emma.banuelos@trelleborg.com,150,$500Mil,2010,International,Limited Liability Company,Y,N,N,Corporate headquarters; tires & wheels
295342,Tremcar/Boston Steel Co.,89 Newark St.,Haverhill,MA,01832,Essex,89 Newark St,Haverhill,MA,01832-1348,781-324-3000,,800-333-6970,781-397-9269,www.bostonsteel.com,sales@bostonsteel.com,35,,1915,International,Private Corporation,N,N,N,Petroleum oil & truck tanks
295766,"Triangle, Inc.",420 Pearl St.,Malden,MA,02148,Middlesex,9 Memorial Pkwy,Randolph,MA,02368-4535,781-356-9047,,,781-356-9037,www.triangle-inc.org,jkillian@triangle-inc.org,60,$1Mil-$5Mil,1971,International,Private Corporation,N,N,N,Corporate headquarters & contract home organizers & shoe-care products & packaging
309799,"Triangle, Inc.",9 Memorial Pkwy.,Randolph,MA,02368,Norfolk,9 Memorial Pkwy,Randolph,MA,02368-4535,781-356-9047,,,781-322-0410,www.triangle-inc.org,mlabadini@triangle-inc.org,120,,1971,National,Private Corporation,Y,N,N,"Hot & cold compress manufacturing, assembly & packaging"
315051,"Tribe Mediterranean Foods Co., Inc.",110 Prince Henry Dr.,Taunton,MA,02780,Bristol,100 Myles Standish Blvd Ste 1,Taunton,MA,02780-7340,508-844-5100,,800-848-6687,774-961-0019,www.tribehummus.com,info@tribehummus.com,110,,1956,National,Private Corporation,N,N,N,Hummus & vegetarian meals & frozen products
3658231,"Tricab, Inc.",15 Coppage Dr.,Worcester,MA,01603,Worcester,15 Coppage Dr,Worcester,MA,01603-1252,508-421-4680,,877-387-4222,508-421-4681,www.tricab.com,us@tricab.com,40,,2008,International,Private Corporation,Y,N,N,"Wire cable for industrial, offshore oil & shipboard cable applications, including power, braided, armored & submersible cable"
314062,"Trident Alloys, Inc.",181 Abbe Ave.,Springfield,MA,01107,Hampden,181 Abbe Ave,Springfield,MA,01107-1016,413-737-1477,,,413-737-7924,www.tridentalloysinc.com,info@tridentalloysinc.com,23,,1979,National,Private Corporation,N,N,N,Stainless steel castings
2912515,"TriMark USA, Inc.",505 Collins St.,South Attleboro,MA,02703,Bristol,PO Box 3505,South Attleboro,MA,02703-0505,508-399-2400,,800-755-5580,508-761-3620,www.trimarkusa.com,admin@trimarkusa.com,185,,,,Limited Liability Company,,N,N,Corporate headquarters & distributor of restaurant equipment & supplies for the foodservice industry
314065,"Triple P Packaging & Paper Products, Inc.",20 Burke Dr.,Brockton,MA,02301,Plymouth,20 Burke Dr,Brockton,MA,02301-5505,508-588-0444,,800-551-0445,508-559-1084,www.tripleppackaging.com,admin@tripleppackaging.com,20,,1961,International,Private Corporation,N,N,N,"Crates, cartons & foam packaging products"
295433,"Tripoli Bakery, Inc.",106 Common St.,Lawrence,MA,01840,Essex,106 Common St,Lawrence,MA,01840-1633,978-682-5664,978-682-7754,,,www.tripolibakery.com,,30,,1931,Local,Private Corporation,N,N,N,Bakery goods
294285,Tripp Co.,6 Brooks Dr.,Braintree,MA,02184,Norfolk,6 Brooks Dr,Braintree,MA,02184-3839,781-848-1230,,800-874-7726,781-843-1457,www.tripp.com,info@tripp.com,20,"$500,000-$1Mil",1990,Regional,Private Corporation,N,N,N,Graphic arts equipment
299699,"Trireme Mfg. Co., Inc.",245-247 Boston St.,Topsfield,MA,01983,Essex,245-247 Boston St.,Topsfield,MA,1983,978-887-2132,,,978-887-7409,,trirememfg@msn.com,21,"$500,000-$1Mil",1980,National,Private Corporation,N,N,N,Turbine & generator components
439310,Tri-Star Plastics Corp.,906 Boston Tpke.,Shrewsbury,MA,01545,Worcester,906 Boston Tpke,Shrewsbury,MA,01545-3303,508-845-1111,,800-874-7827,508-845-1200,www.tstar.com,rcedrone@tstar.com,45,,1982,National,Private Corporation,N,N,N,Corporate headquarters & distributor of plastic fabrication
265606,"Triumph Learning, LLC",1 Distribution Center Cir.,Littleton,MA,01460,Middlesex,PO Box 1270,Littleton,MA,01460-4270,800-221-9372,,,866-805-5723,www.triumphlearning.com,customerservice@triumphlearning.com,40,,1963,National,Limited Liability Company,N,N,N,Educational book publishing & software development
296701,Trivak Co.,280 Howard St.,Lowell,MA,01852,Middlesex,280 Howard St,Lowell,MA,01852-4440,978-453-7123,,,978-441-0561,,trvak@aol.com,21,,1973,Local,Partnership,N,N,N,Precision machining job shop
1669152,"Troy Industries, Inc.",151 Capital Dr.,West Springfield,MA,01089,Hampden,151 Capital Dr,West Springfield,MA,01089-1354,866-788-6412,,,413-788-4610,www.troyind.com,sales@troyind.com,75,$5Mil-$10Mil (est),2002,International,,,N,N,Corporate headquarters; firearms accessories (mfg. subcontracted)
305708,Tru Corp.,245 Lynnfield St.,Peabody,MA,01960,Essex,245 Lynnfield St,Peabody,MA,01960-5049,978-532-0775,,800-262-9878,978-531-6993,www.trucorporation.com,sales@trucorporation.com,50,,1951,International,Private Corporation,N,N,N,Radio-frequency connectors & cable assemblies
302590,Truro Vineyards Of Cape Cod,11 Shore Rd.,North Truro,MA,02652,Barnstable,PO Box 834,North Truro,MA,02652-0834,508-487-6200,,,508-487-1688,www.trurovineyardsofcapecod.com,info@trurovineyardsofcapecod.com,20,"$500,000-$1Mil",1992,Local,Limited Liability Company,N,N,N,Wines
371816,Truss Engineering Corp.,181 Goodwin St.,Indian Orchard,MA,01151,Hampden,PO Box 51027,Indian Orchard,MA,01151-5027,413-543-1298,,800-456-0187,413-543-1847,www.trussec.com,johng@trussec.com,50,,1961,Regional,Private Corporation,N,N,N,Wooden roof trusses
300544,TRW Automotive U.S. LLC,180 State Rd. E.,Westminster,MA,01473,Worcester,180 State Rd E,Westminster,MA,01473-1208,978-874-0151,,,978-874-5163,www.trwautomotive.com,sales@trwauto.com,200,$25Mil-$50Mil,1907,International,Public Corporation,Y,N,N,"Plastic fasteners, including injection molding for the automotive industry"
1880071,"Try-Angle Food Brokers, Inc.","17 Accord Park Dr., Ste. 202",Norwell,MA,02061,Plymouth,17 Accord Park Dr Ste 202,Norwell,MA,02061-1629,781-871-6969,,800-871-7822,781-871-7974,www.try-angle.com,sales@try-angle.com,50,,1977,Regional,Private Corporation,,N,N,"Distributor of perishable foods, including precooked meats, seafood, dairy, deli & prepared foods"
3658175,"TTE Laboratories, Inc.",77 Main St.,Hopkinton,MA,01748,Middlesex,77 Main St,Hopkinton,MA,01748-3118,508-435-7301,,800-242-6022,508-435-7302,www.ttelaboratories.com,info@pipettes.com,33,$4Mil-$6Mil,1989,National,Private Corporation,N,N,N,"Distributor of laboratory equipment & supplies, including sterilizers, autoclaves, pipettes, benchtop equipment, test tubes & microplate strip washers"
295865,"Tucker Engineering, Inc.","4 5th St., Centennial Industrial Pk.",Peabody,MA,01960,Essex,"4 5th St., Centennial Industrial Pk.",Peabody,MA,1960,978-532-5900,,,978-531-5319,www.tuckereng.com,info@tuckereng.com,45,$10Mil,1981,International,,Y,Y,Y,"CNC machining job shop & small & medium-sized machined parts, bonded & folded fin heatsinks, cold plates, extrusions, heat pipes & complete box build assemblies"
296098,"Turley Publications, Inc.",24 Water St.,Palmer,MA,01069,Hampden,24 Water St,Palmer,MA,01069-1885,413-283-8393,,800-824-6548,413-289-1977,www.turley.com,support@turley.com,100,$1Mil-$5Mil,1995,Local,Private Corporation,N,N,N,Corporate headquarters & newspaper publishing & commercial printing
3744348,"Turn Key Lumber, Inc.",305 Leominster Shirley Rd.,Lunenburg,MA,01462,Worcester,305 Leominster Shirley Rd,Lunenburg,MA,01462-1645,978-798-1370,,,978-751-8067,,,20,$2.5Mil-$5Mil (est),,Regional,Private Corporation,,N,N,Wooden wall panels
1879593,"Turner Steel Co., Inc.",128 N. Main St.,West Bridgewater,MA,02379,Plymouth,PO Box 399,West Bridgewater,MA,02379-0399,508-583-7800,,800-521-8881,508-580-4542,www.turnersteelcoinc.com,cturner@turnersteelcoinc.com,35,,1956,Regional,Private Corporation,N,N,N,"Metal service center, including steel sheets, rods, rebar, angles & channels & saw & flame cutting, shearing, drilling, bending, punching & threading"
3740110,"TUV SUD America, Inc.",10 Centennial Dr.,Peabody,MA,01960,Essex,10 Centennial Dr,Peabody,MA,01960-7938,978-573-2500,,800-888-0123,,www.tuv-sud-america.com,info@tuvam.com,120,$10Mil-$25Mil (est),,International,Private Corporation,,N,N,Corporate headquarters; vibration test equipment & environmental testing & industrial ISO certification services for the material technology & pressure equipment industries
1885023,"TW Metals, Inc.",83 Gold St.,Agawam,MA,01001,Hampden,PO Box 310,Agawam,MA,01001-0310,413-786-1531,,,413-789-2023,www.twmetals.com,sales@twmetals.com,30,,,International,Private Corporation,,N,N,Distributor of metals
381436,TWD Inc,75 Hale St.,Bridgewater,MA,02324,Plymouth,PO Box 599,Bridgewater,MA,02324-0599,508-279-2650,,,508-279-2655,www.twdsurfaces.com,sales@twdsurfaces.com,43,$6Mil-$7Mil,1985,Regional,,N,N,N,"Solid-surface, granite, quartz, soapstone, marble & wooden countertops"
314076,"Tweave, LLC",138 Barrows St.,Norton,MA,02766,Bristol,PO Box Av,Norton,MA,02766-0968,508-285-6701,,,508-285-2904,www.tweave.com,mreardon@tweave.com,29,$1Mil-$2.5Mil,1951,International,Private Corporation,Y,N,N,Stretch woven fabric
299225,Twin Rivers Technologies Manufacturing Corp.,780 Washington St.,Quincy,MA,02169,Norfolk,780 Washington St,Quincy,MA,02169-7356,617-472-9200,,,617-472-5460,www.twinriverstechnologies.com,sales@trtlp.com,125,,1994,International,,Y,N,N,Fatty acids
313943,"Twins Enterprises, Inc.",19 Yawkey Way,Boston,MA,02215,Suffolk,19 Yawkey Way,Boston,MA,02215-3408,617-421-8686,,800-336-9299,617-437-7468,www.twinsenterprise.com,sales@twinsenterprise.com,75,$1Mil-$2.5Mil,1955,Regional,Private Corporation,Y,N,N,Sport & baseball caps
298320,Tyca Corp.,470 Main St.,Clinton,MA,01510,Worcester,470 Main St,Clinton,MA,01510-2422,978-612-0002,,800-522-5387,978-612-0003,www.tyca.com,tyca@tyca.com,35,$2Mil,1978,International,Private Corporation,N,N,N,Unisex leather & denim jackets
438847,"Tyco Healthcare Group, LP",15 Hampshire St.,Mansfield,MA,02048,Bristol,15 Hampshire St,Mansfield,MA,02048-1113,800-346-7197,,800-962-9888,800-637-9775,www.covidien.com,customerservice@covidien.com,120,,,,Public Corporation,N,N,N,Medical monitors
1788034,Tyco International,6 Technology Park Dr.,Westford,MA,01886,Middlesex,6 Technology Park Dr,Westford,MA,01886-3140,978-577-4000,,,978-579-4392,www.tyco.com,info@tyco.com,185,,1972,International,Public Corporation,Y,N,N,Computer software development
1830797,Tyler Equipment Corp.,251 Shaker Rd.,East Longmeadow,MA,01028,Hampden,PO Box 544,East Longmeadow,MA,01028-0544,413-525-6351,,800-292-6351,413-525-5909,www.tylerequipment.com,info@tylerequipment.com,25,$1Mil-$2.5Mil,1922,Regional,Private Corporation,N,N,N,Corporate headquarters & distributor of construction equipment
293907,"U.S. Tsubaki Automotive, LLC",106 Lonczak Dr.,Chicopee,MA,01022,Hampden,106 Lonczak St,Chicopee,MA,01022-1305,413-593-1100,,800-323-7790,413-593-9999,www.ustsubaki.com,sales@ustsubaki.com,300,$1Mil-$2.5Mil,1989,International,Private Corporation,Y,N,N,Automotive chains
310577,"U.S. Tsubaki Power Transmission, LLC",821 Main St.,Holyoke,MA,01040,Hampden,821 Main St,Holyoke,MA,01040-5449,413-536-1576,,800-628-9037,413-534-8239,www.ustsubaki.com,sales@ustsubaki.com,200,$6Mil-$10Mil,1947,National,Private Corporation,Y,N,N,Precision roller chains
